NN_Topology,HWType,Precision,Op mode,batch/thread/stream,lat-comp,fps-system,fps-comp,tp-system,tp-comp,top1 [%],top5 [%],Base_Pwr_W,Idle_Pwr_W,Full_Pwr_W,GOPS,PruningFactor,level
CNV,ZCU104-Bismo,INT4,,128,347.028579,,368.8457025,,,81.09,,9.2,,15.65,,25%,l3
CNV,ZCU104-Bismo,INT2,,2,4.2060401,,475.506641,,,79.89,,9.2,,14.825,,25%,l3
CNV,ZCU104-Bismo,INT2,,4,7.6543492,,522.578719,,,79.89,,9.2,,14.975,,25%,l3
CNV,ZCU104-Bismo,INT2,,8,15.1703086,,527.3458972,,,79.89,,9.2,,15,,25%,l3
CNV,ZCU104-Bismo,INT2,,16,27.8681532,,574.1320526,,,79.89,,9.2,,15.275,,25%,l3
CNV,ZCU104-Bismo,INT2,,32,55.8553113,,572.9088113,,,79.89,,9.2,,15.475,,25%,l3
CNV,ZCU104-Bismo,INT2,,64,114.3129147,,559.8667497,,,79.89,,9.2,,15.475,,25%,l3
CNV,ZCU104-Bismo,INT2,,128,220.039205,,581.7145176,,,79.89,,9.2,,15.5,,25%,l3
CNV,U96-Quadcore A53,INT4,,2,8.55,,233.9181287,,,81.09,,9.2,,14.5,,25%,l3
CNV,U96-Quadcore A53,INT4,,4,14.137,,282.9454623,,,81.09,,9.2,,14.5,,25%,l3
CNV,U96-Quadcore A53,INT4,,8,25.2,,317.4603175,,,81.09,,9.2,,14.5,,25%,l3
CNV,U96-Quadcore A53,INT4,,16,46.58,,343.4950623,,,81.09,,9.2,,14.5,,25%,l3
CNV,U96-Quadcore A53,INT4,,32,90.412,,353.9353183,,,81.09,,9.2,,14.5,,25%,l3
CNV,U96-Quadcore A53,INT4,,64,178.848,,357.8457685,,,81.09,,9.2,,14.5,,25%,l3
CNV,U96-Quadcore A53,INT4,,128,353.671,,361.91828,,,81.09,,9.2,,14.5,,25%,l3
CNV,U96-Quadcore A53,INT2,,2,8.433,,237.1635242,,,79.89,,9.2,,14.5,,25%,l3
CNV,U96-Quadcore A53,INT2,,4,14.103,,283.627597,,,79.89,,9.2,,14.5,,25%,l3
CNV,U96-Quadcore A53,INT2,,8,24.808,,322.4766204,,,79.89,,9.2,,14.5,,25%,l3
CNV,U96-Quadcore A53,INT2,,16,46.974,,340.6139567,,,79.89,,9.2,,14.5,,25%,l3
CNV,U96-Quadcore A53,INT2,,32,90.564,,353.3412835,,,79.89,,9.2,,14.5,,25%,l3
CNV,U96-Quadcore A53,INT2,,64,178.144,,359.2599246,,,79.89,,9.2,,14.5,,25%,l3
CNV,U96-Quadcore A53,INT2,,128,351.97,,363.667358,,,79.89,,9.2,,14.5,,25%,l3
MLP,NCS,FP16,na,1,1.66639,309.24,600.099,0.165289,0.320753,98.49,,0.53,1.2,1.62,,25%,l3
MLP,NCS,FP16,na,2,2.12441,381.922,941.439,0.204137,0.503199,98.49,,0.53,1.2,1.71,,25%,l3
MLP,NCS,FP16,na,4,3.07935,428.685,1298.98,0.229132,0.694303,98.49,,0.53,1.2,1.744,,25%,l3
MLP,NCS,FP16,na,8,5.06905,457.574,1578.21,0.244573,0.843551,98.49,,0.53,1.2,1.779,,25%,l3
MLP,NCS,FP16,na,16,8.64809,476.212,1850.12,0.254536,0.988888,98.49,,0.53,1.2,1.816,,25%,l3
MLP,NCS,FP16,na,32,16.1099,484.102,1986.35,0.258753,1.06171,98.49,,0.53,1.2,1.835,,25%,l3
MLP,NCS,FP16,na,64,30.1685,494.267,2121.42,0.264186,1.1339,98.49,,0.53,1.2,1.837,,25%,l3
MLP,NCS,FP16,na,128,58.2507,498.496,2197.4,0.266446,1.17451,98.49,,0.53,1.2,1.877,,25%,l3
MLP,TPU,INT8,slow,1,,,,,,,,,,,,25%,l3
MLP,TPU,INT8,fast,1,,,,,,,,,,,,25%,l3
MLP,GPU,FP16,maxn,1,0.205719,2327.27,5310.18,1.24393,2.83829,97.44,,1.8,5.7,10.366,,25%,l3
MLP,GPU,FP16,maxn,2,0.21093,3631.21,10447.2,1.94088,5.58401,97.44,,1.8,5.7,10.331,,25%,l3
MLP,GPU,FP16,maxn,4,0.216309,5224.49,20955.7,2.79249,11.2008,97.44,,1.8,5.7,10.526,,25%,l3
MLP,GPU,FP16,maxn,8,0.225516,6606.45,33517.7,3.53115,17.9152,97.44,,1.8,5.7,11.468,,25%,l3
MLP,GPU,FP16,maxn,16,0.251937,7641.79,65489.9,4.08454,35.0043,97.44,,1.8,5.7,11.606,,25%,l3
MLP,GPU,FP16,maxn,32,0.40675,8325.2,124711,4.44982,66.6579,97.44,,1.8,5.7,11.583,,25%,l3
MLP,GPU,FP16,maxn,64,0.609187,8393.44,168504,4.48629,90.0655,97.44,,1.8,5.7,11.542,,25%,l3
MLP,GPU,FP16,maxn,128,0.72675,8827.59,252155,4.71834,134.777,97.44,,1.8,5.7,11.169,,25%,l3
MLP,GPU,FP16,maxq,1,0.292368,1698.18,3586.1,0.907675,1.91677,97.44,,1.8,4.15,5.779,,25%,l3
MLP,GPU,FP16,maxq,2,0.292953,2673.63,7241.25,1.42905,3.87045,97.44,,1.8,4.15,5.673,,25%,l3
MLP,GPU,FP16,maxq,4,0.299227,3710.15,14373.7,1.98307,7.68277,97.44,,1.8,4.15,5.705,,25%,l3
MLP,GPU,FP16,maxq,8,0.337016,4591.93,24042.1,2.45439,12.8505,97.44,,1.8,4.15,6.204,,25%,l3
MLP,GPU,FP16,maxq,16,0.327828,5446.81,49404.2,2.91132,26.4065,97.44,,1.8,4.15,6.399,,25%,l3
MLP,GPU,FP16,maxq,32,0.394719,5851.43,91103.2,3.12759,48.6947,97.44,,1.8,4.15,6.465,,25%,l3
MLP,GPU,FP16,maxq,64,0.538438,6023.53,125229,3.21958,66.9351,97.44,,1.8,4.15,6.388,,25%,l3
MLP,GPU,FP16,maxq,128,0.9465,6168.67,180187,3.29716,96.3097,97.44,,1.8,4.15,6.197,,25%,l3
MLP,GPU,FP16,maxp,1,0.278191,1750.43,3848.74,0.935603,2.05715,97.44,,1.8,4.7,7.334,,25%,l3
MLP,GPU,FP16,maxp,2,0.25973,2820.94,8504.14,1.50779,4.54546,97.44,,1.8,4.7,7.364,,25%,l3
MLP,GPU,FP16,maxp,4,0.287484,3792.59,15125.3,2.02714,8.08449,97.44,,1.8,4.7,7.284,,25%,l3
MLP,GPU,FP16,maxp,8,0.307859,4697.25,29380.5,2.51068,15.7039,97.44,,1.8,4.7,8.149,,25%,l3
MLP,GPU,FP16,maxp,16,0.363625,5171.72,56844.7,2.76428,30.3835,97.44,,1.8,4.7,8.354,,25%,l3
MLP,GPU,FP16,maxp,32,0.526344,5919.08,115863,3.16375,61.9289,97.44,,1.8,4.7,8.161,,25%,l3
MLP,GPU,FP16,maxp,64,0.661312,5988.3,145166,3.20075,77.5911,97.44,,1.8,4.7,8.74,,25%,l3
MLP,GPU,FP16,maxp,128,0.800375,6243.9,220832,3.33737,118.035,97.44,,1.8,4.7,8.066,,25%,l3
MLP,GPU,FP32,maxn,1,0.161398,2632.39,6373.63,1.40701,3.4067,97.44,,1.8,5.7,11.117,,25%,l3
MLP,GPU,FP32,maxn,2,0.167787,3984.44,12607.4,2.12968,6.73867,97.44,,1.8,5.7,10.854,,25%,l3
MLP,GPU,FP32,maxn,4,0.273738,5565.22,21346.2,2.97461,11.4096,97.44,,1.8,5.7,10.985,,25%,l3
MLP,GPU,FP32,maxn,8,0.241844,6522.29,33713,3.48617,18.0196,97.44,,1.8,5.7,11.425,,25%,l3
MLP,GPU,FP32,maxn,16,0.472719,6965.99,65510.8,3.72332,35.0155,97.44,,1.8,5.7,11.638,,25%,l3
MLP,GPU,FP32,maxn,32,0.283,8258.06,126482,4.41394,67.6047,97.44,,1.8,5.7,11.577,,25%,l3
MLP,GPU,FP32,maxn,64,0.618563,8393.44,158809,4.48629,84.8834,97.44,,1.8,5.7,11.444,,25%,l3
MLP,GPU,FP32,maxn,128,0.776375,8752.14,227505,4.67802,121.601,97.44,,1.8,5.7,12.599,,25%,l3
MLP,GPU,FP32,maxq,1,0.237484,1889.3,4490.11,1.00983,2.39996,97.44,,1.8,4.15,6.22,,25%,l3
MLP,GPU,FP32,maxq,2,0.23568,2917.38,8988.45,1.55934,4.80433,97.44,,1.8,4.15,6.057,,25%,l3
MLP,GPU,FP32,maxq,4,0.236754,3835.21,14936.5,2.04992,7.98355,97.44,,1.8,4.15,6.122,,25%,l3
MLP,GPU,FP32,maxq,8,0.319398,4675.8,25243.4,2.49921,13.4926,97.44,,1.8,4.15,6.468,,25%,l3
MLP,GPU,FP32,maxq,16,0.572922,5333.33,49420.8,2.85067,26.4154,97.44,,1.8,4.15,6.434,,25%,l3
MLP,GPU,FP32,maxq,32,0.407187,5919.08,91723.4,3.16375,49.0262,97.44,,1.8,4.15,6.419,,25%,l3
MLP,GPU,FP32,maxq,64,0.799125,5851.43,113387,3.12759,60.6055,97.44,,1.8,4.15,6.279,,25%,l3
MLP,GPU,FP32,maxq,128,1.0415,6095.24,155718,3.2579,83.2311,97.44,,1.8,4.15,6.979,,25%,l3
MLP,GPU,FP32,maxp,1,0.22253,1980.66,4836.44,1.05866,2.58508,97.44,,1.8,4.7,8.068,,25%,l3
MLP,GPU,FP32,maxp,2,0.227563,2968.12,9610.87,1.58646,5.13701,97.44,,1.8,4.7,7.972,,25%,l3
MLP,GPU,FP32,maxp,4,0.235293,4063.49,18903.8,2.17194,10.1041,97.44,,1.8,4.7,8.158,,25%,l3
MLP,GPU,FP32,maxp,8,0.282313,4923.08,29516,2.63138,15.7763,97.44,,1.8,4.7,8.505,,25%,l3
MLP,GPU,FP32,maxp,16,0.514938,5120,56496.6,2.73664,30.1974,97.44,,1.8,4.7,8.612,,25%,l3
MLP,GPU,FP32,maxp,32,0.532937,5688.89,105938,3.04071,56.624,97.44,,1.8,4.7,8.547,,25%,l3
MLP,GPU,FP32,maxp,64,0.692438,5953.49,134489,3.18214,71.8844,97.44,,1.8,4.7,8.318,,25%,l3
MLP,GPU,FP32,maxp,128,0.872125,6168.67,193866,3.29716,103.621,97.44,,1.8,4.7,9.199,,25%,l3
MLP,ZCU102-DPU,INT8,,1,,,,,,,,,,,,25%,l3
MLP,ZCU102-DPU,INT8,,2,,,,,,,,,,,,25%,l3
MLP,ZCU102-DPU,INT8,,3,,,,,,,,,,,,25%,l3
MLP,ZCU102-DPU,INT8,,4,,,,,,,,,,,,25%,l3
MLP,ZCU102-DPU,INT8,,5,,,,,,,,,,,,25%,l3
MLP,ZCU102-DPU,INT8,,6,,,,,,,,,,,,25%,l3
MLP,ZCU102-DPU,INT8,,7,,,,,,,,,,,,25%,l3
MLP,ZCU102-DPU,INT8,,8,,,,,,,,,,,,25%,l3
MLP,ZCU104-DPU,INT8,,1,,,,,,,,,,,,25%,l3
MLP,ZCU104-DPU,INT8,,2,,,,,,,,,,,,25%,l3
MLP,ZCU104-DPU,INT8,,3,,,,,,,,,,,,25%,l3
MLP,ZCU104-DPU,INT8,,4,,,,,,,,,,,,25%,l3
MLP,ZCU104-DPU,INT8,,5,,,,,,,,,,,,25%,l3
MLP,ZCU104-DPU,INT8,,6,,,,,,,,,,,,25%,l3
MLP,ZCU104-DPU,INT8,,7,,,,,,,,,,,,25%,l3
MLP,ZCU104-DPU,INT8,,8,,,,,,,,,,,,25%,l3
MLP,Ultra96-DPU,INT8,,1,,,,,,,,,,,,25%,l3
MLP,Ultra96-DPU,INT8,,2,,,,,,,,,,,,25%,l3
MLP,Ultra96-DPU,INT8,,3,,,,,,,,,,,,25%,l3
MLP,Ultra96-DPU,INT8,,4,,,,,,,,,,,,25%,l3
MLP,Ultra96-DPU,INT8,,5,,,,,,,,,,,,25%,l3
MLP,Ultra96-DPU,INT8,,6,,,,,,,,,,,,25%,l3
MLP,Ultra96-DPU,INT8,,7,,,,,,,,,,,,25%,l3
MLP,Ultra96-DPU,INT8,,8,,,,,,,,,,,,25%,l3
MLP,ZCU104-FINN,INT4,,1,0.005,,200000,,,98.29,,9.2,14.2,14.4225,,25%,l3
MLP,ZCU104-FINN,INT4,,2,0.008,,285714.286,,,98.29,,9.2,14.2,14.3275,,25%,l3
MLP,ZCU104-FINN,INT4,,4,0.012,,400000,,,98.29,,9.2,14.2,14.325,,25%,l3
MLP,ZCU104-FINN,INT4,,8,0.016,,470588.235,,,98.29,,9.2,14.2,14.32,,25%,l3
MLP,ZCU104-FINN,INT4,,16,0.032,,533333.333,,,98.29,,9.2,14.2,14.3525,,25%,l3
MLP,ZCU104-FINN,INT4,,32,0.064,,561403.509,,,98.29,,9.2,14.2,14.335,,25%,l3
MLP,ZCU104-FINN,INT4,,64,0.128,,576576.577,,,98.29,,9.2,14.2,14.415,,25%,l3
MLP,ZCU104-FINN,INT4,,128,0.256,,589861.751,,,98.29,,9.2,14.2,14.4675,,25%,l3
MLP,ZCU104-FINN,INT4,,256,0.512,,595348.837,,,98.29,,9.2,14.2,14.53,,25%,l3
MLP,ZCU104-FINN,INT4,,512,1.024,,598130.841,,,98.29,,9.2,14.2,14.595,,25%,l3
MLP,ZCU104-FINN,INT2,,1,0.002,,500000,,,98.04,,9.2,13.86,14.13,,25%,l3
MLP,ZCU104-FINN,INT2,,2,0.003,,666666.667,,,98.04,,9.2,13.86,14.01,,25%,l3
MLP,ZCU104-FINN,INT2,,4,0.004,,1000000,,,98.04,,9.2,13.86,13.98,,25%,l3
MLP,ZCU104-FINN,INT2,,8,0.007,,1142857.143,,,98.04,,9.2,13.86,14.0225,,25%,l3
MLP,ZCU104-FINN,INT2,,16,0.01,,1600000,,,98.04,,9.2,13.86,14.06,,25%,l3
MLP,ZCU104-FINN,INT2,,32,0.019,,1684210.526,,,98.04,,9.2,13.86,14.065,,25%,l3
MLP,ZCU104-FINN,INT2,,64,0.036,,1777777.778,,,98.04,,9.2,13.86,14.005,,25%,l3
MLP,ZCU104-FINN,INT2,,128,0.068,,1882352.941,,,98.04,,9.2,13.86,14.1025,,25%,l3
MLP,ZCU104-FINN,INT2,,256,0.134,,1910447.761,,,98.04,,9.2,13.86,14.145,,25%,l3
MLP,ZCU104-FINN,INT2,,512,0.265,,1932075.472,,,98.04,,9.2,13.86,14.1825,,25%,l3
MLP,ZCU104-Bismo,INT4,,2,0.48889,,4090.899793,,,98.29,,9.2,14.3,15.35,,25%,l3
MLP,ZCU104-Bismo,INT4,,4,0.7339663,,5449.841498,,,98.29,,9.2,14.3,15.375,,25%,l3
MLP,ZCU104-Bismo,INT4,,8,1.2429795,,6436.147982,,,98.29,,9.2,14.3,15.225,,25%,l3
MLP,ZCU104-Bismo,INT4,,16,2.2570383,,7088.935974,,,98.29,,9.2,14.3,15.325,,25%,l3
MLP,ZCU104-Bismo,INT4,,32,4.331067,,7388.479559,,,98.29,,9.2,14.3,15.4,,25%,l3
MLP,ZCU104-Bismo,INT4,,64,8.464694,,7560.816729,,,98.29,,9.2,14.3,15.375,,25%,l3
MLP,ZCU104-Bismo,INT4,,128,16.747152,,7643.090598,,,98.29,,9.2,14.3,15.55,,25%,l3
MLP,ZCU104-Bismo,INT2,,2,0.3788816,,5278.693924,,,98.04,,9.2,14.3,15.35,,25%,l3
MLP,ZCU104-Bismo,INT2,,4,0.511098,,7826.287718,,,98.04,,9.2,14.3,15.325,,25%,l3
MLP,ZCU104-Bismo,INT2,,8,0.7839515,,10204.71292,,,98.04,,9.2,14.3,15.275,,25%,l3
MLP,ZCU104-Bismo,INT2,,16,1.3468305,,11879.74285,,,98.04,,9.2,14.3,15.4,,25%,l3
MLP,ZCU104-Bismo,INT2,,32,2.4488869,,13067.16125,,,98.04,,9.2,14.3,15.375,,25%,l3
MLP,ZCU104-Bismo,INT2,,64,4.681727,,13670.16915,,,98.04,,9.2,14.3,15.325,,25%,l3
MLP,ZCU104-Bismo,INT2,,128,9.032107,,14171.66559,,,98.04,,9.2,14.3,15.225,,25%,l3
MLP,U96-Quadcore A53,INT4,,2,7.828,,255.4931017,,,98.29,,9.2,14.3,15.34821429,,25%,l3
MLP,U96-Quadcore A53,INT4,,4,7.848,,509.6839959,,,98.29,,9.2,14.3,15.34808673,,25%,l3
MLP,U96-Quadcore A53,INT4,,8,7.853,,1018.718961,,,98.29,,9.2,14.3,15.34616436,,25%,l3
MLP,U96-Quadcore A53,INT4,,16,10.063,,1589.983106,,,98.29,,9.2,14.3,15.35481896,,25%,l3
MLP,U96-Quadcore A53,INT4,,32,14.395,,2222.994095,,,98.29,,9.2,14.3,15.35694888,,25%,l3
MLP,U96-Quadcore A53,INT4,,64,23.355,,2740.312567,,,98.29,,9.2,14.3,15.3538738,,25%,l3
MLP,U96-Quadcore A53,INT4,,128,41.156,,3110.117601,,,98.29,,9.2,14.3,15.35236479,,25%,l3
MLP,U96-Quadcore A53,INT2,,2,7.754,,257.9313903,,,98.04,,9.2,14.3,15.33824799,,25%,l3
MLP,U96-Quadcore A53,INT2,,4,7.841,,510.1390129,,,98.04,,9.2,14.3,15.33740856,,25%,l3
MLP,U96-Quadcore A53,INT2,,8,7.85,,1019.10828,,,98.04,,9.2,14.3,15.33829488,,25%,l3
MLP,U96-Quadcore A53,INT2,,16,10.115,,1581.809194,,,98.04,,9.2,14.3,15.34281594,,25%,l3
MLP,U96-Quadcore A53,INT2,,32,14.387,,2224.230208,,,98.04,,9.2,14.3,15.33873137,,25%,l3
MLP,U96-Quadcore A53,INT2,,64,23.176,,2761.47739,,,98.04,,9.2,14.3,15.33614075,,25%,l3
MLP,U96-Quadcore A53,INT2,,128,41.228,,3104.686136,,,98.04,,9.2,14.3,15.33693652,,25%,l3
MNv1,NCS,FP16,na,1,,,,,,,,,,,,25%,l3
MNv1,NCS,FP17,na,2,,,,,,,,,,,,25%,l3
MNv1,NCS,FP18,na,4,,,,,,,,,,,,25%,l3
MNv1,NCS,FP19,na,8,,,,,,,,,,,,25%,l3
MNv1,NCS,FP20,na,16,,,,,,,,,,,,25%,l3
MNv1,NCS,FP21,na,32,,,,,,,,,,,,25%,l3
MNv1,NCS,FP22,na,64,,,,,,,,,,,,25%,l3
MNv1,NCS,FP23,na,128,,,,,,,,,,,,25%,l3
MNv1,TPU,INT8,slow,1,,,,,,,,,,,,25%,l3
MNv1,TPU,INT8,fast,1,,,,,,,,,,,,25%,l3
MNv1,GPU,FP16,maxn,1,,,,,,,,,,,,25%,l3
MNv1,GPU,FP16,maxn,2,,,,,,,,,,,,25%,l3
MNv1,GPU,FP16,maxn,4,,,,,,,,,,,,25%,l3
MNv1,GPU,FP16,maxn,8,,,,,,,,,,,,25%,l3
MNv1,GPU,FP16,maxn,16,,,,,,,,,,,,25%,l3
MNv1,GPU,FP16,maxn,32,,,,,,,,,,,,25%,l3
MNv1,GPU,FP16,maxn,64,,,,,,,,,,,,25%,l3
MNv1,GPU,FP16,maxn,128,,,,,,,,,,,,25%,l3
MNv1,GPU,FP32,maxn,1,,,,,,,,,,,,25%,l3
MNv1,GPU,FP32,maxn,2,,,,,,,,,,,,25%,l3
MNv1,GPU,FP32,maxn,4,,,,,,,,,,,,25%,l3
MNv1,GPU,FP32,maxn,8,,,,,,,,,,,,25%,l3
MNv1,GPU,FP32,maxn,16,,,,,,,,,,,,25%,l3
MNv1,GPU,FP32,maxn,32,,,,,,,,,,,,25%,l3
MNv1,GPU,FP32,maxn,64,,,,,,,,,,,,25%,l3
MNv1,GPU,FP32,maxn,128,,,,,,,,,,,,25%,l3
MNv1,GPU,FP16,maxq,1,,,,,,,,,,,,25%,l3
MNv1,GPU,FP16,maxq,2,,,,,,,,,,,,25%,l3
MNv1,GPU,FP16,maxq,4,,,,,,,,,,,,25%,l3
MNv1,GPU,FP16,maxq,8,,,,,,,,,,,,25%,l3
MNv1,GPU,FP16,maxq,16,,,,,,,,,,,,25%,l3
MNv1,GPU,FP16,maxq,32,,,,,,,,,,,,25%,l3
MNv1,GPU,FP16,maxq,64,,,,,,,,,,,,25%,l3
MNv1,GPU,FP16,maxq,128,,,,,,,,,,,,25%,l3
MNv1,GPU,FP32,maxq,1,,,,,,,,,,,,25%,l3
MNv1,GPU,FP32,maxq,2,,,,,,,,,,,,25%,l3
MNv1,GPU,FP32,maxq,4,,,,,,,,,,,,25%,l3
MNv1,GPU,FP32,maxq,8,,,,,,,,,,,,25%,l3
MNv1,GPU,FP32,maxq,16,,,,,,,,,,,,25%,l3
MNv1,GPU,FP32,maxq,32,,,,,,,,,,,,25%,l3
MNv1,GPU,FP32,maxq,64,,,,,,,,,,,,25%,l3
MNv1,GPU,FP32,maxq,128,,,,,,,,,,,,25%,l3
MNv1,GPU,FP16,maxp,1,,,,,,,,,,,,25%,l3
MNv1,GPU,FP16,maxp,2,,,,,,,,,,,,25%,l3
MNv1,GPU,FP16,maxp,4,,,,,,,,,,,,25%,l3
MNv1,GPU,FP16,maxp,8,,,,,,,,,,,,25%,l3
MNv1,GPU,FP16,maxp,16,,,,,,,,,,,,25%,l3
MNv1,GPU,FP16,maxp,32,,,,,,,,,,,,25%,l3
MNv1,GPU,FP16,maxp,64,,,,,,,,,,,,25%,l3
MNv1,GPU,FP16,maxp,128,,,,,,,,,,,,25%,l3
MNv1,GPU,FP32,maxp,1,,,,,,,,,,,,25%,l3
MNv1,GPU,FP32,maxp,2,,,,,,,,,,,,25%,l3
MNv1,GPU,FP32,maxp,4,,,,,,,,,,,,25%,l3
MNv1,GPU,FP32,maxp,8,,,,,,,,,,,,25%,l3
MNv1,GPU,FP32,maxp,16,,,,,,,,,,,,25%,l3
MNv1,GPU,FP32,maxp,32,,,,,,,,,,,,25%,l3
MNv1,GPU,FP32,maxp,64,,,,,,,,,,,,25%,l3
MNv1,GPU,FP32,maxp,128,,,,,,,,,,,,25%,l3
MNv1,ZCU102-DPU,INT8,,1,,,,,,,,,,,,25%,l3
MNv1,ZCU102-DPU,INT8,,2,,,,,,,,,,,,25%,l3
MNv1,ZCU102-DPU,INT8,,3,,,,,,,,,,,,25%,l3
MNv1,ZCU102-DPU,INT8,,4,,,,,,,,,,,,25%,l3
MNv1,ZCU102-DPU,INT8,,5,,,,,,,,,,,,25%,l3
MNv1,ZCU102-DPU,INT8,,6,,,,,,,,,,,,25%,l3
MNv1,ZCU102-DPU,INT8,,7,,,,,,,,,,,,25%,l3
MNv1,ZCU102-DPU,INT8,,8,,,,,,,,,,,,25%,l3
MNv1,ZCU104-DPU,INT8,,1,,,,,,,,,,,,25%,l3
MNv1,ZCU104-DPU,INT8,,2,,,,,,,,,,,,25%,l3
MNv1,ZCU104-DPU,INT8,,3,,,,,,,,,,,,25%,l3
MNv1,ZCU104-DPU,INT8,,4,,,,,,,,,,,,25%,l3
MNv1,ZCU104-DPU,INT8,,5,,,,,,,,,,,,25%,l3
MNv1,ZCU104-DPU,INT8,,6,,,,,,,,,,,,25%,l3
MNv1,ZCU104-DPU,INT8,,7,,,,,,,,,,,,25%,l3
MNv1,ZCU104-DPU,INT8,,8,,,,,,,,,,,,25%,l3
MNv1,Ultra96-DPU,INT8,,1,,,,,,,,,,,,25%,l3
MNv1,Ultra96-DPU,INT8,,2,,,,,,,,,,,,25%,l3
MNv1,Ultra96-DPU,INT8,,3,,,,,,,,,,,,25%,l3
MNv1,Ultra96-DPU,INT8,,4,,,,,,,,,,,,25%,l3
MNv1,Ultra96-DPU,INT8,,5,,,,,,,,,,,,25%,l3
MNv1,Ultra96-DPU,INT8,,6,,,,,,,,,,,,25%,l3
MNv1,Ultra96-DPU,INT8,,7,,,,,,,,,,,,25%,l3
MNv1,Ultra96-DPU,INT8,,8,,,,,,,,,,,,25%,l3
MNv1,ZCU104-FINN,INT4,,1,,,,,,,,,,,,25%,l3
MNv1,ZCU104-FINN,INT4,,2,,,,,,,,,,,,25%,l3
MNv1,ZCU104-FINN,INT4,,4,,,,,,,,,,,,25%,l3
MNv1,ZCU104-FINN,INT4,,8,,,,,,,,,,,,25%,l3
MNv1,ZCU104-FINN,INT4,,16,,,,,,,,,,,,25%,l3
MNv1,ZCU104-FINN,INT4,,32,,,,,,,,,,,,25%,l3
MNv1,ZCU104-FINN,INT4,,64,,,,,,,,,,,,25%,l3
MNv1,ZCU104-FINN,INT4,,128,,,,,,,,,,,,25%,l3
MNv1,ZCU104-FINN,INT4,,256,,,,,,,,,,,,25%,l3
MNv1,ZCU104-FINN,INT4,,512,,,,,,,,,,,,25%,l3
MNv1,ZCU104-FINN,INT2,,1,,,,,,,,,,,,25%,l3
MNv1,ZCU104-FINN,INT2,,2,,,,,,,,,,,,25%,l3
MNv1,ZCU104-FINN,INT2,,4,,,,,,,,,,,,25%,l3
MNv1,ZCU104-FINN,INT2,,8,,,,,,,,,,,,25%,l3
MNv1,ZCU104-FINN,INT2,,16,,,,,,,,,,,,25%,l3
MNv1,ZCU104-FINN,INT2,,32,,,,,,,,,,,,25%,l3
MNv1,ZCU104-FINN,INT2,,64,,,,,,,,,,,,25%,l3
MNv1,ZCU104-FINN,INT2,,128,,,,,,,,,,,,25%,l3
MNv1,ZCU104-FINN,INT2,,256,,,,,,,,,,,,25%,l3
MNv1,ZCU104-FINN,INT2,,512,,,,,,,,,,,,25%,l3
MNv1,ZCU104-Bismo,INT4,,2,,,,,,,,,,,,25%,l3
MNv1,ZCU104-Bismo,INT4,,4,,,,,,,,,,,,25%,l3
MNv1,ZCU104-Bismo,INT4,,8,,,,,,,,,,,,25%,l3
MNv1,ZCU104-Bismo,INT4,,16,,,,,,,,,,,,25%,l3
MNv1,ZCU104-Bismo,INT4,,32,,,,,,,,,,,,25%,l3
MNv1,ZCU104-Bismo,INT4,,64,,,,,,,,,,,,25%,l3
MNv1,ZCU104-Bismo,INT4,,128,,,,,,,,,,,,25%,l3
MNv1,ZCU104-Bismo,INT2,,2,,,,,,,,,,,,25%,l3
MNv1,ZCU104-Bismo,INT2,,4,,,,,,,,,,,,25%,l3
MNv1,ZCU104-Bismo,INT2,,8,,,,,,,,,,,,25%,l3
MNv1,ZCU104-Bismo,INT2,,16,,,,,,,,,,,,25%,l3
MNv1,ZCU104-Bismo,INT2,,32,,,,,,,,,,,,25%,l3
MNv1,ZCU104-Bismo,INT2,,64,,,,,,,,,,,,25%,l3
MNv1,ZCU104-Bismo,INT2,,128,,,,,,,,,,,,25%,l3
MNv1,U96-Quadcore A53,INT4,,2,,,,,,,,,,,,25%,l3
MNv1,U96-Quadcore A53,INT4,,4,,,,,,,,,,,,25%,l3
MNv1,U96-Quadcore A53,INT4,,8,,,,,,,,,,,,25%,l3
MNv1,U96-Quadcore A53,INT4,,16,,,,,,,,,,,,25%,l3
MNv1,U96-Quadcore A53,INT4,,32,,,,,,,,,,,,25%,l3
MNv1,U96-Quadcore A53,INT4,,64,,,,,,,,,,,,25%,l3
MNv1,U96-Quadcore A53,INT4,,128,,,,,,,,,,,,25%,l3
MNv1,U96-Quadcore A53,INT2,,2,,,,,,,,,,,,25%,l3
MNv1,U96-Quadcore A53,INT2,,4,,,,,,,,,,,,25%,l3
MNv1,U96-Quadcore A53,INT2,,8,,,,,,,,,,,,25%,l3
MNv1,U96-Quadcore A53,INT2,,16,,,,,,,,,,,,25%,l3
MNv1,U96-Quadcore A53,INT2,,32,,,,,,,,,,,,25%,l3
MNv1,U96-Quadcore A53,INT2,,64,,,,,,,,,,,,25%,l3
MNv1,U96-Quadcore A53,INT2,,128,,,,,,,,,,,,25%,l3
GNv1,NCS,FP16,na,1,,,,,,,,,,,,25%,l3
GNv1,NCS,FP17,na,2,,,,,,,,,,,,25%,l3
GNv1,NCS,FP18,na,4,,,,,,,,,,,,25%,l3
GNv1,NCS,FP19,na,8,,,,,,,,,,,,25%,l3
GNv1,NCS,FP20,na,16,,,,,,,,,,,,25%,l3
GNv1,NCS,FP21,na,32,,,,,,,,,,,,25%,l3
